Priority_Rank,Churn_Prob,Contract,CLTV,Monthly_Charge,Discount_Rate,Monthly_Discount,Annual_Offer_Cost,Expected_Loss,Net_ROI
1118,0.87,Month-to-Month,2902,85.644,0.1,8.564400000000001,102.77280000000002,2524.74,2421.9671999999996
1119,0.78,Month-to-Month,3236,19.3,0.05,0.9650000000000001,11.580000000000002,2524.08,2512.5
1120,0.96,Month-to-Month,2627,88.192,0.15,13.228799999999998,158.74559999999997,2521.92,2363.1744
1121,0.86,Month-to-Month,2927,31.98,0.1,3.1980000000000004,38.376000000000005,2517.22,2478.8439999999996
1122,0.97,Month-to-Month,2591,77.948,0.15,11.692199999999998,140.30639999999997,2513.27,2372.9636
1123,0.88,Month-to-Month,2850,75.556,0.1,7.5556,90.66720000000001,2508.0,2417.3328
1124,0.91,Month-to-Month,2755,55.536,0.1,5.5536,66.64320000000001,2507.05,2440.4068
1125,0.89,Month-to-Month,2810,96.2,0.1,9.620000000000001,115.44000000000001,2500.9,2385.46
1126,0.87,Month-to-Month,2874,73.684,0.1,7.3684,88.4208,2500.38,2411.9592000000002
1127,0.8,Month-to-Month,3123,92.716,0.05,4.6358,55.629599999999996,2498.4,2442.7704
1128,0.82,Month-to-Month,3043,58.916,0.05,2.9458,35.3496,2495.2599999999998,2459.9103999999998
1129,0.84,Month-to-Month,2960,93.392,0.05,4.6696,56.0352,2486.4,2430.3648000000003
1130,0.88,Month-to-Month,2825,72.956,0.1,7.2956,87.5472,2486.0,2398.4528
1131,0.88,Month-to-Month,2825,98.176,0.1,9.8176,117.81120000000001,2486.0,2368.1888
1132,0.93,Month-to-Month,2666,97.864,0.1,9.7864,117.4368,2479.38,2361.9432
1133,0.83,Month-to-Month,2984,50.648,0.05,2.5324000000000004,30.388800000000003,2476.72,2446.3311999999996
1134,0.83,Month-to-Month,2982,99.06,0.05,4.953,59.43600000000001,2475.06,2415.624
1135,0.9,Month-to-Month,2750,105.196,0.1,10.5196,126.2352,2475.0,2348.7648
1136,0.93,Month-to-Month,2659,87.984,0.1,8.798399999999999,105.58079999999998,2472.8700000000003,2367.2892
1137,0.97,Month-to-Month,2548,77.896,0.15,11.6844,140.21280000000002,2471.56,2331.3472
1138,0.91,Month-to-Month,2715,110.136,0.1,11.0136,132.16320000000002,2470.65,2338.4868
1139,0.99,Month-to-Month,2491,73.216,0.15,10.982399999999998,131.78879999999998,2466.09,2334.3012000000003
1140,0.9,Month-to-Month,2740,46.904,0.1,4.6904,56.284800000000004,2466.0,2409.7152
1141,0.89,Month-to-Month,2767,71.864,0.1,7.186400000000001,86.23680000000002,2462.63,2376.3932
1142,0.76,Month-to-Month,3238,45.708,0.05,2.2854,27.4248,2460.88,2433.4552000000003
1143,0.98,Month-to-Month,2502,83.46,0.15,12.518999999999998,150.22799999999998,2451.96,2301.732
1144,0.77,One Year,3180,99.06,0.05,4.953,59.43600000000001,2448.6,2389.1639999999998
1145,0.79,One Year,3099,45.5,0.05,2.275,27.299999999999997,2448.21,2420.91
1146,0.93,Month-to-Month,2632,97.76,0.1,9.776000000000002,117.31200000000001,2447.76,2330.4480000000003
1147,0.82,Month-to-Month,2984,108.94,0.05,5.447,65.364,2446.8799999999997,2381.5159999999996
1148,0.94,Month-to-Month,2600,47.476,0.1,4.7476,56.9712,2444.0,2387.0288
1149,0.92,Month-to-Month,2649,36.4,0.1,3.64,43.68,2437.08,2393.4
1150,0.86,Month-to-Month,2832,98.696,0.1,9.8696,118.43520000000001,2435.52,2317.0848
1151,0.83,Month-to-Month,2933,100.152,0.05,5.0076,60.0912,2434.39,2374.2988
1152,0.9,Month-to-Month,2699,72.852,0.1,7.285200000000001,87.42240000000001,2429.1,2341.6776
1153,0.92,Month-to-Month,2637,71.968,0.1,7.1968000000000005,86.36160000000001,2426.04,2339.6784
1154,0.92,Month-to-Month,2632,46.696,0.1,4.6696,56.0352,2421.44,2365.4048000000003
1155,0.84,Month-to-Month,2881,68.068,0.05,3.4034,40.8408,2420.04,2379.1992
1156,0.89,Month-to-Month,2718,93.08,0.1,9.308,111.696,2419.02,2307.324
1157,0.98,Month-to-Month,2467,87.984,0.15,13.1976,158.3712,2417.66,2259.2888
1158,0.84,Month-to-Month,2876,52.676,0.05,2.6338000000000004,31.605600000000003,2415.8399999999997,2384.2344
1159,0.88,Month-to-Month,2744,104.26,0.1,10.426000000000002,125.11200000000002,2414.72,2289.6079999999997
1160,0.82,Month-to-Month,2943,83.252,0.05,4.1626,49.9512,2413.2599999999998,2363.3088
1161,0.95,Month-to-Month,2540,94.224,0.1,9.422400000000001,113.06880000000001,2413.0,2299.9312
1162,0.87,Month-to-Month,2771,56.108,0.1,5.6108,67.3296,2410.77,2343.4404
1163,0.91,Month-to-Month,2644,46.852,0.1,4.6852,56.2224,2406.04,2349.8176
1164,0.76,Month-to-Month,3162,24.05,0.05,1.2025000000000001,14.430000000000001,2403.12,2388.69
1165,0.81,Month-to-Month,2961,84.084,0.05,4.2042,50.4504,2398.4100000000003,2347.9596
1166,0.93,Month-to-Month,2578,97.032,0.1,9.7032,116.4384,2397.54,2281.1016
1167,0.83,Month-to-Month,2885,87.62,0.05,4.381,52.572,2394.5499999999997,2341.9779999999996
1168,0.96,Month-to-Month,2494,111.176,0.15,16.6764,200.1168,2394.24,2194.1232
1169,0.92,Month-to-Month,2596,86.372,0.1,8.6372,103.6464,2388.32,2284.6736
1170,0.99,Month-to-Month,2412,72.384,0.15,10.8576,130.2912,2387.88,2257.5888
1171,0.88,Month-to-Month,2712,88.712,0.1,8.8712,106.45439999999999,2386.56,2280.1056
1172,0.91,Month-to-Month,2614,56.94,0.1,5.694,68.328,2378.7400000000002,2310.4120000000003
1173,0.9,Month-to-Month,2643,36.504,0.1,3.6504,43.8048,2378.7000000000003,2334.8952000000004
1174,0.82,Month-to-Month,2899,72.904,0.05,3.6452,43.7424,2377.18,2333.4375999999997
1175,0.76,Month-to-Month,3125,41.6,0.05,2.08,24.96,2375.0,2350.04
1176,0.81,Month-to-Month,2928,72.8,0.05,3.64,43.68,2371.6800000000003,2328.0000000000005
1177,0.97,Month-to-Month,2445,88.764,0.15,13.314599999999999,159.77519999999998,2371.65,2211.8748
1178,0.77,Month-to-Month,3080,50.908,0.05,2.5454000000000003,30.544800000000002,2371.6,2341.0552
1179,0.85,Month-to-Month,2785,78.364,0.05,3.9182000000000006,47.01840000000001,2367.25,2320.2316
1180,0.93,Month-to-Month,2545,90.532,0.1,9.0532,108.6384,2366.85,2258.2116
1181,0.83,Month-to-Month,2850,89.232,0.05,4.4616,53.539199999999994,2365.5,2311.9608
1182,0.76,Month-to-Month,3099,100.984,0.05,5.0492,60.5904,2355.2400000000002,2294.6496
1183,0.91,Month-to-Month,2583,87.204,0.1,8.7204,104.6448,2350.53,2245.8852
1184,0.95,Month-to-Month,2473,76.804,0.1,7.680400000000001,92.16480000000001,2349.35,2257.1852
1185,0.84,Month-to-Month,2793,79.56,0.05,3.978,47.736000000000004,2346.12,2298.384
1186,0.79,Month-to-Month,2966,103.064,0.05,5.1532,61.8384,2343.1400000000003,2281.3016000000002
1187,0.82,Month-to-Month,2857,49.036,0.05,2.4518000000000004,29.421600000000005,2342.74,2313.3183999999997
1188,0.97,Month-to-Month,2414,88.66,0.15,13.299,159.588,2341.58,2181.9919999999997
1189,0.91,Month-to-Month,2573,31.148,0.1,3.1148000000000002,37.3776,2341.4300000000003,2304.0524000000005
1190,0.94,Month-to-Month,2485,72.8,0.1,7.28,87.36,2335.9,2248.54
1191,0.79,Month-to-Month,2954,102.232,0.05,5.1116,61.339200000000005,2333.6600000000003,2272.3208000000004
1192,0.84,Month-to-Month,2777,105.768,0.05,5.2884,63.460800000000006,2332.68,2269.2192
1193,0.91,Month-to-Month,2560,76.856,0.1,7.6856,92.2272,2329.6,2237.3728
1194,0.95,Month-to-Month,2448,82.576,0.1,8.2576,99.0912,2325.6,2226.5088
1195,1.0,Month-to-Month,2323,72.436,0.15,10.865400000000001,130.3848,2323.0,2192.6152
1196,0.77,Month-to-Month,3016,57.044,0.05,2.8522,34.2264,2322.32,2288.0936
1197,0.82,Month-to-Month,2832,108.68,0.05,5.434000000000001,65.20800000000001,2322.24,2257.0319999999997
1198,0.77,Month-to-Month,3014,97.604,0.05,4.8802,58.562400000000004,2320.78,2262.2176000000004
1199,0.76,One Year,3051,56.108,0.05,2.8054,33.6648,2318.76,2285.0952
1200,0.9,Month-to-Month,2571,84.708,0.1,8.4708,101.6496,2313.9,2212.2504
1201,0.83,Month-to-Month,2783,20.25,0.05,1.0125,12.149999999999999,2309.89,2297.74
1202,0.76,Month-to-Month,3032,60.84,0.05,3.0420000000000003,36.504000000000005,2304.32,2267.8160000000003
1203,0.89,Month-to-Month,2578,94.432,0.1,9.443200000000001,113.31840000000001,2294.42,2181.1016
1204,0.95,Month-to-Month,2414,98.956,0.1,9.895600000000002,118.74720000000002,2293.2999999999997,2174.5527999999995
1205,0.86,Month-to-Month,2662,73.996,0.1,7.3995999999999995,88.7952,2289.32,2200.5248
1206,0.95,Month-to-Month,2407,77.376,0.1,7.7376000000000005,92.8512,2286.65,2193.7988
1207,0.87,Month-to-Month,2627,94.172,0.1,9.4172,113.00639999999999,2285.49,2172.4835999999996
1208,0.9,Month-to-Month,2538,103.688,0.1,10.3688,124.4256,2284.2000000000003,2159.7744000000002
1209,0.91,Month-to-Month,2508,90.064,0.1,9.0064,108.07679999999999,2282.28,2174.2032000000004
1210,0.96,Month-to-Month,2377,78.52,0.15,11.777999999999999,141.33599999999998,2281.92,2140.5840000000003
1211,0.89,Month-to-Month,2563,34.996,0.1,3.4996000000000005,41.995200000000004,2281.07,2239.0748000000003
1212,0.87,Month-to-Month,2619,74.204,0.1,7.4204,89.0448,2278.53,2189.4852
1213,0.8,Month-to-Month,2843,19.6,0.05,0.9800000000000001,11.760000000000002,2274.4,2262.64
1214,0.89,Month-to-Month,2554,83.044,0.1,8.3044,99.65279999999998,2273.06,2173.4072
1215,0.9,Month-to-Month,2518,82.68,0.1,8.268,99.21600000000001,2266.2000000000003,2166.9840000000004
1216,0.8,Month-to-Month,2827,98.02,0.05,4.901,58.812,2261.6,2202.788
1217,0.92,Month-to-Month,2457,72.904,0.1,7.2904,87.4848,2260.44,2172.9552
1218,0.94,Month-to-Month,2404,72.176,0.1,7.217600000000001,86.61120000000001,2259.7599999999998,2173.1488
1219,0.9,Month-to-Month,2510,77.896,0.1,7.7896,93.4752,2259.0,2165.5248
1220,0.92,Month-to-Month,2455,88.712,0.1,8.8712,106.45439999999999,2258.6,2152.1456
1221,0.79,Month-to-Month,2851,99.736,0.05,4.986800000000001,59.84160000000001,2252.29,2192.4483999999998
1222,0.79,Month-to-Month,2850,84.968,0.05,4.2484,50.9808,2251.5,2200.5192
1223,0.84,Month-to-Month,2679,76.544,0.05,3.8272,45.9264,2250.36,2204.4336000000003
1224,0.83,Month-to-Month,2708,93.6,0.05,4.68,56.16,2247.64,2191.48
1225,0.99,Month-to-Month,2264,88.712,0.15,13.3068,159.6816,2241.36,2081.6784000000002
1226,0.92,Month-to-Month,2436,105.04,0.1,10.504000000000001,126.04800000000002,2241.12,2115.0719999999997
1227,0.94,Month-to-Month,2384,83.408,0.1,8.3408,100.08959999999999,2240.96,2140.8704000000002
1228,0.94,Month-to-Month,2377,74.516,0.1,7.451600000000001,89.41920000000002,2234.3799999999997,2144.9608
1229,0.76,Month-to-Month,2939,97.968,0.05,4.8984000000000005,58.780800000000006,2233.64,2174.8592
1230,0.91,Month-to-Month,2454,72.488,0.1,7.2488,86.9856,2233.14,2146.1544
1231,0.87,Month-to-Month,2565,76.544,0.1,7.6544,91.8528,2231.55,2139.6972
1232,0.78,Month-to-Month,2860,69.004,0.05,3.4502000000000006,41.40240000000001,2230.8,2189.3976000000002
1233,0.94,Month-to-Month,2373,94.224,0.1,9.422400000000001,113.06880000000001,2230.62,2117.5512
1234,0.86,Month-to-Month,2587,78.0,0.1,7.800000000000001,93.60000000000001,2224.82,2131.2200000000003
1235,0.82,Month-to-Month,2709,102.024,0.05,5.1012,61.214400000000005,2221.3799999999997,2160.1656
1236,0.9,Month-to-Month,2468,93.548,0.1,9.354800000000001,112.25760000000001,2221.2000000000003,2108.9424000000004
1237,0.87,Month-to-Month,2548,36.66,0.1,3.666,43.992,2216.7599999999998,2172.7679999999996
1238,0.86,Month-to-Month,2577,99.892,0.1,9.9892,119.8704,2216.22,2096.3496
1239,0.8,Month-to-Month,2767,73.008,0.05,3.6504,43.8048,2213.6,2169.7952
1240,0.86,Month-to-Month,2570,101.868,0.1,10.1868,122.2416,2210.2,2087.9584
1241,0.95,Month-to-Month,2326,55.692,0.1,5.5692,66.8304,2209.7,2142.8696
1242,0.79,Month-to-Month,2792,98.176,0.05,4.9088,58.90560000000001,2205.6800000000003,2146.7744000000002
1243,0.8,Month-to-Month,2752,88.764,0.05,4.4382,53.2584,2201.6,2148.3415999999997
1244,0.95,Month-to-Month,2314,42.796,0.1,4.2796,51.3552,2198.2999999999997,2146.9447999999998
1245,0.97,Month-to-Month,2266,94.744,0.15,14.211599999999999,170.5392,2198.02,2027.4808
1246,0.9,Month-to-Month,2437,45.396,0.1,4.5396,54.4752,2193.3,2138.8248000000003
1247,0.94,Month-to-Month,2330,89.076,0.1,8.9076,106.8912,2190.2,2083.3088
1248,0.91,Month-to-Month,2405,82.628,0.1,8.2628,99.15360000000001,2188.55,2089.3964
1249,0.87,Month-to-Month,2514,87.672,0.1,8.7672,105.2064,2187.18,2081.9736
1250,0.84,Month-to-Month,2601,40.612,0.05,2.0306,24.367200000000004,2184.84,2160.4728
1251,0.77,Month-to-Month,2833,112.476,0.05,5.6238,67.4856,2181.41,2113.9244
1252,0.94,Month-to-Month,2318,72.8,0.1,7.28,87.36,2178.92,2091.56
1253,0.95,Month-to-Month,2291,79.56,0.1,7.956,95.47200000000001,2176.45,2080.9779999999996
1254,0.8,Month-to-Month,2712,99.892,0.05,4.9946,59.9352,2169.6,2109.6648
1255,0.84,Month-to-Month,2576,105.352,0.05,5.267600000000001,63.211200000000005,2163.84,2100.6288
1256,0.9,Month-to-Month,2404,87.1,0.1,8.709999999999999,104.51999999999998,2163.6,2059.08
1257,0.89,Month-to-Month,2431,89.388,0.1,8.9388,107.2656,2163.59,2056.3244
1258,0.84,Month-to-Month,2573,57.772,0.05,2.8886000000000003,34.6632,2161.3199999999997,2126.6567999999997
1259,0.8,Month-to-Month,2701,73.528,0.05,3.6764000000000006,44.116800000000005,2160.8,2116.6832000000004
1260,0.94,Month-to-Month,2293,47.112,0.1,4.711200000000001,56.534400000000005,2155.42,2098.8856
1261,0.77,Month-to-Month,2796,26.104,0.05,1.3052000000000001,15.662400000000002,2152.92,2137.2576
1262,0.98,Month-to-Month,2194,94.692,0.15,14.2038,170.44559999999998,2150.12,1979.6743999999999
1263,0.96,Month-to-Month,2230,98.852,0.15,14.8278,177.9336,2140.7999999999997,1962.8663999999997
1264,0.85,Month-to-Month,2516,86.476,0.05,4.3238,51.885600000000004,2138.6,2086.7144
1265,0.77,Month-to-Month,2777,81.432,0.05,4.0716,48.8592,2138.29,2089.4308
1266,0.95,Month-to-Month,2246,99.996,0.1,9.999600000000001,119.99520000000001,2133.7,2013.7047999999998
1267,0.84,Month-to-Month,2539,58.396,0.05,2.9198000000000004,35.037600000000005,2132.7599999999998,2097.7223999999997
1268,0.85,Month-to-Month,2505,107.12,0.05,5.356000000000001,64.272,2129.25,2064.978
1269,0.91,Month-to-Month,2335,84.24,0.1,8.424,101.088,2124.85,2023.762
1270,0.97,Month-to-Month,2189,73.476,0.15,11.0214,132.2568,2123.33,1991.0731999999998
1271,0.87,Month-to-Month,2431,52.676,0.1,5.267600000000001,63.211200000000005,2114.97,2051.7587999999996
1272,0.96,Month-to-Month,2202,93.288,0.15,13.9932,167.9184,2113.92,1946.0016
1273,0.92,Month-to-Month,2295,47.528,0.1,4.7528,57.03359999999999,2111.4,2054.3664
1274,0.87,Month-to-Month,2421,103.376,0.1,10.337600000000002,124.05120000000002,2106.27,1982.2187999999999
1275,0.98,Month-to-Month,2146,73.372,0.15,11.005799999999999,132.06959999999998,2103.08,1971.0104
1276,0.89,Month-to-Month,2356,72.54,0.1,7.254000000000001,87.04800000000002,2096.84,2009.7920000000001
1277,0.79,Month-to-Month,2650,104.208,0.05,5.2104,62.5248,2093.5,2030.9752
1278,0.78,One Year,2681,62.764,0.05,3.1382000000000003,37.6584,2091.1800000000003,2053.5216000000005
1279,0.93,Month-to-Month,2248,73.58,0.1,7.3580000000000005,88.296,2090.6400000000003,2002.3440000000003
1280,0.96,Month-to-Month,2176,78.312,0.15,11.746799999999999,140.96159999999998,2088.96,1947.9984
1281,0.9,Month-to-Month,2320,72.592,0.1,7.2592,87.1104,2088.0,2000.8896
1282,0.85,Month-to-Month,2455,88.296,0.05,4.4148000000000005,52.97760000000001,2086.75,2033.7724
1283,0.82,Month-to-Month,2544,92.976,0.05,4.6488000000000005,55.7856,2086.08,2030.2944
1284,0.91,Month-to-Month,2292,109.044,0.1,10.9044,130.8528,2085.7200000000003,1954.8672000000001
1285,0.89,Month-to-Month,2341,109.2,0.1,10.920000000000002,131.04000000000002,2083.4900000000002,1952.4500000000003
1286,0.98,Month-to-Month,2122,77.896,0.15,11.6844,140.21280000000002,2079.56,1939.3472
1287,0.86,Month-to-Month,2418,72.436,0.1,7.243600000000001,86.92320000000001,2079.48,1992.5568
1288,0.95,Month-to-Month,2187,89.128,0.1,8.9128,106.95360000000001,2077.65,1970.6964
1289,0.93,Month-to-Month,2229,104.78,0.1,10.478000000000002,125.73600000000002,2072.9700000000003,1947.2340000000002
1290,0.77,Month-to-Month,2688,57.564,0.05,2.8782,34.5384,2069.76,2035.2216000000003
1291,0.91,Month-to-Month,2270,78.156,0.1,7.815600000000001,93.78720000000001,2065.7000000000003,1971.9128000000003
1292,0.96,Month-to-Month,2151,72.384,0.15,10.8576,130.2912,2064.96,1934.6688
1293,0.83,Month-to-Month,2483,82.524,0.05,4.1262,49.514399999999995,2060.89,2011.3755999999998
1294,0.86,Month-to-Month,2394,77.428,0.1,7.7428,92.9136,2058.84,1965.9264
1295,0.92,Month-to-Month,2233,98.228,0.1,9.8228,117.87360000000001,2054.36,1936.4864000000002
1296,0.96,Month-to-Month,2139,81.588,0.15,12.238199999999999,146.8584,2053.44,1906.5816
1297,0.88,Month-to-Month,2325,78.416,0.1,7.8416,94.0992,2046.0,1951.9008
1298,0.92,Month-to-Month,2220,78.364,0.1,7.836400000000001,94.03680000000001,2042.4,1948.3632
1299,0.89,Month-to-Month,2294,57.616,0.1,5.7616000000000005,69.1392,2041.66,1972.5208
1300,0.93,Month-to-Month,2195,104.26,0.1,10.426000000000002,125.11200000000002,2041.3500000000001,1916.238
1301,0.97,Month-to-Month,2104,108.42,0.15,16.262999999999998,195.15599999999998,2040.8799999999999,1845.724
1302,0.86,Month-to-Month,2371,94.952,0.1,9.4952,113.9424,2039.06,1925.1176
1303,0.79,Month-to-Month,2570,46.124,0.05,2.3062,27.6744,2030.3000000000002,2002.6256
1304,0.98,Month-to-Month,2066,82.888,0.15,12.433200000000001,149.19840000000002,2024.68,1875.4816
1305,0.92,Month-to-Month,2199,82.784,0.1,8.278400000000001,99.34080000000002,2023.0800000000002,1923.7392000000002
1306,0.89,Month-to-Month,2265,110.396,0.1,11.0396,132.4752,2015.8500000000001,1883.3748
1307,0.85,Month-to-Month,2363,107.484,0.05,5.3742,64.4904,2008.55,1944.0596
1308,0.81,One Year,2473,106.444,0.05,5.3222000000000005,63.866400000000006,2003.13,1939.2636
1309,0.78,Month-to-Month,2558,91.052,0.05,4.552600000000001,54.63120000000001,1995.24,1940.6088
1310,0.97,Month-to-Month,2055,105.144,0.15,15.7716,189.2592,1993.35,1804.0908
1311,0.93,Month-to-Month,2140,80.964,0.1,8.096400000000001,97.1568,1990.2,1893.0432
1312,0.8,Month-to-Month,2484,87.984,0.05,4.3991999999999996,52.79039999999999,1987.2,1934.4096
1313,0.97,Month-to-Month,2044,77.948,0.15,11.692199999999998,140.30639999999997,1982.6799999999998,1842.3736
1314,0.93,Month-to-Month,2123,72.592,0.1,7.2592,87.1104,1974.39,1887.2796
1315,0.78,Month-to-Month,2529,35.256,0.05,1.7628000000000001,21.1536,1972.6200000000001,1951.4664
1316,0.91,Month-to-Month,2167,50.284,0.1,5.0284,60.3408,1971.97,1911.6292
1317,0.79,Month-to-Month,2487,103.22,0.05,5.1610000000000005,61.932,1964.73,1902.798
1318,0.96,Month-to-Month,2046,83.2,0.15,12.48,149.76,1964.1599999999999,1814.3999999999999
1319,0.81,Month-to-Month,2420,91.832,0.05,4.5916,55.099199999999996,1960.2,1905.1008000000002
1320,0.85,Month-to-Month,2301,36.868,0.05,1.8434000000000001,22.120800000000003,1955.85,1933.7292
1321,0.9,Month-to-Month,2168,47.216,0.1,4.7216000000000005,56.659200000000006,1951.2,1894.5408
1322,0.83,Month-to-Month,2349,107.432,0.05,5.371600000000001,64.45920000000001,1949.6699999999998,1885.2107999999998
1323,0.84,Month-to-Month,2312,94.432,0.05,4.7216000000000005,56.659200000000006,1942.08,1885.4207999999999
1324,0.93,Month-to-Month,2088,26.26,0.1,2.6260000000000003,31.512000000000004,1941.8400000000001,1910.3280000000002
1325,0.95,Month-to-Month,2038,82.108,0.1,8.2108,98.52960000000002,1936.1,1837.5703999999998
1326,0.92,Month-to-Month,2101,78.936,0.1,7.893600000000001,94.72320000000002,1932.92,1838.1968000000002
1327,0.93,Month-to-Month,2078,77.896,0.1,7.7896,93.4752,1932.5400000000002,1839.0648
1328,0.94,Month-to-Month,2054,77.376,0.1,7.7376000000000005,92.8512,1930.76,1837.9088
1329,0.93,Month-to-Month,2075,77.948,0.1,7.7947999999999995,93.5376,1929.75,1836.2124
1330,0.85,Month-to-Month,2268,103.792,0.05,5.1896,62.275200000000005,1927.8,1865.5248
1331,0.86,Month-to-Month,2236,73.84,0.1,7.384,88.608,1922.96,1834.352
1332,0.89,Month-to-Month,2152,87.88,0.1,8.788,105.456,1915.28,1809.824
1333,0.89,Month-to-Month,2152,58.396,0.1,5.839600000000001,70.07520000000001,1915.28,1845.2048
1334,0.86,Month-to-Month,2226,92.976,0.1,9.297600000000001,111.5712,1914.36,1802.7887999999998
1335,0.95,Month-to-Month,2015,88.192,0.1,8.8192,105.8304,1914.25,1808.4196
1336,0.91,Month-to-Month,2100,72.696,0.1,7.2696000000000005,87.2352,1911.0,1823.7648
1337,0.92,Month-to-Month,2075,99.06,0.1,9.906,118.87200000000001,1909.0,1790.128
1338,0.92,Month-to-Month,2072,72.384,0.1,7.2384,86.86080000000001,1906.24,1819.3792
1339,0.81,Month-to-Month,2353,52.624,0.05,2.6312,31.574400000000004,1905.93,1874.3556
1340,0.91,Month-to-Month,2091,77.376,0.1,7.7376000000000005,92.8512,1902.8100000000002,1809.9588
1341,0.79,Month-to-Month,2406,110.968,0.05,5.548400000000001,66.58080000000001,1900.74,1834.1592
1342,0.87,Month-to-Month,2177,89.544,0.1,8.9544,107.4528,1893.99,1786.5372
1343,0.94,Month-to-Month,2014,88.14,0.1,8.814,105.768,1893.1599999999999,1787.3919999999998
1344,0.84,Month-to-Month,2251,76.804,0.05,3.8402000000000003,46.08240000000001,1890.84,1844.7576
1345,0.76,Month-to-Month,2484,19.5,0.05,0.9750000000000001,11.700000000000001,1887.84,1876.1399999999999
1346,0.89,Month-to-Month,2120,97.76,0.1,9.776000000000002,117.31200000000001,1886.8,1769.4879999999998
1347,0.83,Month-to-Month,2269,51.844,0.05,2.5922,31.1064,1883.27,1852.1636
1348,0.91,Month-to-Month,2065,93.08,0.1,9.308,111.696,1879.15,1767.4540000000002
1349,0.78,One Year,2403,114.4,0.05,5.720000000000001,68.64000000000001,1874.3400000000001,1805.7
1350,0.81,One Year,2313,88.764,0.05,4.4382,53.2584,1873.5300000000002,1820.2716000000003
1351,0.87,Month-to-Month,2151,99.736,0.1,9.973600000000001,119.68320000000001,1871.37,1751.6868
1352,0.88,Month-to-Month,2122,109.304,0.1,10.9304,131.1648,1867.36,1736.1951999999999
1353,0.81,Month-to-Month,2299,70.46,0.05,3.5229999999999997,42.275999999999996,1862.19,1819.914
1354,0.76,Month-to-Month,2450,47.164,0.05,2.3582,28.2984,1862.0,1833.7016
1355,0.8,Month-to-Month,2322,77.116,0.05,3.8558000000000003,46.269600000000004,1857.6000000000001,1811.3304
1356,0.89,Month-to-Month,2076,77.272,0.1,7.727200000000001,92.72640000000001,1847.64,1754.9136
1357,0.88,One Year,2098,106.704,0.1,10.6704,128.0448,1846.24,1718.1952
1358,0.76,Month-to-Month,2426,52.468,0.05,2.6234,31.480800000000002,1843.76,1812.2792
1359,0.92,Month-to-Month,2003,60.944,0.1,6.0944,73.1328,1842.76,1769.6272
1360,0.83,Month-to-Month,2220,57.2,0.05,2.8600000000000003,34.32000000000001,1842.6,1808.28
1361,0.78,One Year,2362,19.85,0.05,0.9925000000000002,11.910000000000002,1842.3600000000001,1830.45
1362,0.9,Month-to-Month,2031,103.792,0.1,10.3792,124.55040000000001,1827.9,1703.3496
1363,0.79,Month-to-Month,2313,103.428,0.05,5.1714,62.0568,1827.27,1765.2132
1364,0.77,One Year,2371,108.888,0.05,5.444400000000001,65.3328,1825.67,1760.3372000000002
1365,0.88,Month-to-Month,2074,103.012,0.1,10.301200000000001,123.61440000000002,1825.1200000000001,1701.5056000000002
1366,0.85,Month-to-Month,2140,95.316,0.05,4.7658000000000005,57.189600000000006,1819.0,1761.8104
1367,0.84,Month-to-Month,2162,73.112,0.05,3.6555999999999997,43.8672,1816.08,1772.2128
1368,0.83,Month-to-Month,2180,53.3,0.05,2.665,31.98,1809.3999999999999,1777.4199999999998
1369,0.82,Month-to-Month,2195,61.36,0.05,3.068,36.816,1799.8999999999999,1763.0839999999998
1370,0.8,Month-to-Month,2240,49.868,0.05,2.4934000000000003,29.920800000000003,1792.0,1762.0792
1371,0.85,Month-to-Month,2087,53.612,0.05,2.6806,32.1672,1773.95,1741.7828
1372,0.85,Month-to-Month,2080,99.268,0.05,4.9634,59.5608,1768.0,1708.4392
1373,0.77,Month-to-Month,2296,40.872,0.05,2.0436,24.523200000000003,1767.92,1743.3968
1374,0.81,Month-to-Month,2176,83.98,0.05,4.199000000000001,50.388000000000005,1762.5600000000002,1712.1720000000003
1375,0.84,Month-to-Month,2097,88.4,0.05,4.420000000000001,53.040000000000006,1761.48,1708.44
1376,0.86,One Year,2041,75.92,0.1,7.5920000000000005,91.10400000000001,1755.26,1664.156
1377,0.84,Month-to-Month,2087,46.54,0.05,2.327,27.924,1753.08,1725.156
1378,0.87,Month-to-Month,2003,106.34,0.1,10.634,127.608,1742.61,1615.002
1379,0.82,Month-to-Month,2115,78.624,0.05,3.9312,47.1744,1734.3,1687.1255999999998
1380,0.83,Month-to-Month,2077,52.52,0.05,2.6260000000000003,31.512000000000004,1723.9099999999999,1692.398
1381,0.81,Month-to-Month,2119,82.836,0.05,4.1418,49.7016,1716.39,1666.6884
1382,0.78,Month-to-Month,2196,84.6,0.05,4.2299999999999995,50.75999999999999,1712.88,1662.1200000000001
1383,0.77,Month-to-Month,2206,98.488,0.05,4.9244,59.092800000000004,1698.6200000000001,1639.5272000000002
1384,0.8,One Year,2071,83.512,0.05,4.1756,50.107200000000006,1656.8000000000002,1606.6928000000003
1385,0.81,Month-to-Month,2038,25.22,0.05,1.2610000000000001,15.132000000000001,1650.7800000000002,1635.6480000000001
1386,0.81,Month-to-Month,2036,89.96,0.05,4.498,53.976,1649.16,1595.1840000000002
1387,0.79,Month-to-Month,2085,82.16,0.05,4.108,49.29599999999999,1647.15,1597.854
1388,0.81,Month-to-Month,2007,72.904,0.05,3.6452,43.7424,1625.67,1581.9276
