Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Number of Dependents,Latitude,Longitude,Population,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction,Price_Bucket,Population_2024,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes
0,1,42.3,18,82.264,79.1,0.0,0.0,42.3,65,0,32.957195,-117.202542,28201,5001,2,1,3.0,High,39355309,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
0,1,39.78,13,52.156,50.15,0.0,0.0,39.78,68,0,32.898613,-117.202937,4258,3438,2,0,3.0,Medium,39355309,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,1,34.51,16,72.384,69.6,0.0,0.0,34.51,72,0,33.86532,-118.396336,18693,3438,1,4,3.0,High,39355309,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,41,27.95,25,117.728,4689.5,0.0,1172.0,1145.95,66,0,33.845706,-118.012204,44442,3380,2,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False
0,13,26.11,4,94.12,1201.15,29.84,48.0,339.43,68,0,33.874224,-117.993368,33528,5394,1,3,1.0,High,39355309,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False
1,32,5.99,25,88.4,2642.05,49.57,661.0,191.68,69,0,33.781086,-118.199049,63136,4584,3,2,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False
1,32,49.6,11,88.712,2661.1,0.0,293.0,1587.2,76,0,34.110444,-118.156957,23984,2712,5,2,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
1,57,0.0,3,46.644,2572.95,12.07,77.0,0.0,70,0,34.167926,-118.267539,21990,5172,7,0,2.0,Medium,39355309,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False
0,1,15.28,15,46.904,45.1,0.0,0.0,15.28,71,0,34.136306,-118.26036,17015,4499,9,1,2.0,Medium,39355309,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,0.0,29,45.032,43.3,0.0,0.0,0.0,75,0,34.200175,-118.540958,68018,4972,1,0,3.0,Medium,39355309,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0,38,26.1,30,59.436,2250.65,0.0,67.52,991.8,67,0,34.321621,-118.399841,81986,3110,3,1,1.0,Medium,39355309,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
1,35,15.98,24,104.52,3653.35,0.0,877.0,559.3,65,0,34.177267,-118.31003,11517,4745,6,2,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False
0,1,15.24,15,46.904,45.1,0.0,0.0,15.24,80,0,34.187599,-118.387125,45358,2740,5,2,3.0,Medium,39355309,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,30,4.65,32,52.416,1527.5,0.0,489.0,139.5,71,0,33.990646,-117.663025,75319,4795,1,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
0,5,12.27,22,82.108,378.4,0.0,83.0,61.35,70,0,34.127621,-117.717863,34716,4054,5,0,3.0,High,39355309,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,1,30.17,7,97.292,93.55,0.0,0.0,30.17,73,0,32.825086,-117.199424,51213,5536,4,1,1.0,High,39355309,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
1,58,49.38,21,113.204,6287.25,0.0,1320.0,2864.04,78,0,32.825086,-117.199424,51213,4739,0,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False
0,16,17.51,8,88.14,1350.15,0.0,108.0,280.16,76,0,32.825086,-117.199424,51213,5136,8,2,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,22.5,30,72.748,69.95,0.0,0.0,22.5,73,0,32.825086,-117.199424,51213,3208,2,0,3.0,High,39355309,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,5,47.28,12,84.24,371.65,40.64,0.0,236.4,68,0,32.85723,-117.209774,34902,4287,4,1,1.0,High,39355309,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
0,21,42.27,8,100.672,2030.3,10.2,162.0,887.67,79,0,33.889605,-115.257009,964,4317,1,1,1.0,Very High,39355309,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
0,43,31.83,11,112.476,4600.7,0.0,506.0,1368.69,67,0,33.141265,-116.967221,48690,2833,2,0,3.0,Very High,39355309,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False
1,32,33.74,7,96.928,2931.0,17.88,205.0,1079.68,69,0,33.362575,-117.299644,42239,5247,5,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
0,1,18.2,14,73.372,70.55,0.0,0.0,18.2,72,0,34.358321,-117.618263,4253,2146,4,0,3.0,High,39355309,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,29,25.78,31,102.44,3004.15,37.55,931.0,747.62,75,0,33.907361,-117.109972,12743,5137,4,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False
1,13,31.7,7,99.06,1233.65,48.09,86.0,412.1,67,0,33.581045,-117.14719,18311,2982,3,2,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False
1,7,8.92,19,77.376,527.9,32.46,0.0,62.44,72,0,33.82769,-117.102244,7344,4969,5,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False
0,2,21.57,31,92.092,179.25,0.0,56.0,43.14,68,0,33.703976,-117.824172,17621,3685,3,6,1.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
0,1,43.61,2,94.952,91.3,0.0,0.0,43.61,68,0,33.600987,-117.862734,13422,2371,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False
1,7,16.05,24,72.904,467.55,20.23,0.0,112.35,75,0,33.744439,-117.98588,8660,3669,2,0,2.0,High,39355309,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False
1,57,49.91,23,99.06,5427.05,12.59,1248.0,2844.87,74,0,33.601309,-117.902304,4242,6259,5,0,2.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False
4,1,17.35,25,104.832,100.8,0.0,0.0,17.35,78,0,33.62251,-117.927024,22133,3128,2,1,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
2,17,1.05,9,79.508,1233.4,0.0,111.0,17.85,66,0,33.765893,-117.881533,37879,3266,5,3,1.0,High,39355309,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
0,3,18.38,22,90.324,220.95,0.0,0.0,55.14,73,0,34.404544,-119.302118,6503,3561,2,1,2.0,High,39355309,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
1,66,28.86,28,103.48,6822.15,0.0,1910.0,1904.76,79,0,34.419203,-119.710008,31727,4479,0,0,3.0,Very High,39355309,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,False
1,69,48.88,4,112.736,7318.2,0.0,293.0,3372.72,69,0,34.437945,-119.77191,15757,4708,1,0,3.0,Very High,39355309,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,False
2,15,44.13,3,86.372,1258.3,0.0,38.0,661.95,65,0,33.507255,-117.029473,46171,2596,4,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
0,56,34.58,4,108.94,5510.65,0.0,0.0,1936.48,68,0,35.939068,-119.043666,5868,5605,2,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False
0,21,21.15,10,98.02,1973.75,0.0,197.0,444.15,79,0,33.507255,-117.029473,46171,4819,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
0,1,47.97,9,72.956,70.15,0.0,0.0,47.97,80,0,35.842889,-121.004862,1363,2825,1,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3,32,7.92,3,110.604,3520.75,0.0,106.0,253.44,77,0,35.050345,-120.489599,15405,4113,3,1,2.0,Very High,39355309,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False
1,40,49.5,22,98.332,3640.45,0.0,0.0,1980.0,65,0,37.890145,-119.184087,504,5676,3,2,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,True,True,False
0,2,0.0,7,25.428,47.5,0.0,3.0,0.0,66,0,34.598221,-117.79593,6787,5573,3,0,3.0,Low,39355309,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
0,7,39.51,14,88.192,546.95,0.0,0.0,276.57,75,0,36.814539,-119.711868,33856,2015,6,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
0,31,39.36,4,103.948,3186.65,0.0,12.75,1220.16,74,0,36.497895,-119.285484,5519,5362,4,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
0,14,29.96,8,109.044,1531.4,0.0,123.0,419.44,80,0,36.789213,-119.140338,506,2292,1,4,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
0,15,23.53,10,77.168,1133.9,43.31,0.0,352.95,74,0,36.625792,-119.672483,5635,4553,4,2,1.0,High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False
0,59,10.78,16,97.604,5574.75,8.13,892.0,636.02,70,0,36.959731,-120.653519,343,5390,3,1,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False
3,46,49.11,19,104.728,4541.2,46.64,86.28,2259.06,76,0,36.635661,-120.288644,1130,5712,3,2,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False
0,25,36.36,7,93.288,2187.55,23.33,0.0,909.0,72,0,35.930782,-121.189757,254,4078,1,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
0,16,32.11,15,100.256,1581.2,47.2,237.0,513.76,66,0,35.989792,-121.055933,538,2688,2,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
0,1,41.2,16,72.28,69.5,0.0,0.0,41.2,75,0,36.689582,-121.758398,21759,3273,2,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1,36,24.54,6,88.66,3132.75,0.0,188.0,883.44,65,0,36.125529,-120.864443,521,3041,2,1,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,False
0,45,10.67,19,65.208,2791.5,0.0,0.0,480.15,79,0,37.680844,-122.48131,63337,2654,6,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False
0,25,46.34,24,110.188,2655.25,0.0,637.0,1158.5,73,0,37.794487,-122.42227,56330,4283,2,2,2.0,Very High,39355309,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
0,39,41.93,25,99.476,3759.05,0.0,940.0,1635.27,79,0,37.800254,-122.436975,22920,4892,5,0,1.0,High,39355309,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
1,31,47.95,23,102.856,2911.3,0.0,0.0,1486.45,70,0,37.820894,-122.369725,1458,4050,4,0,3.0,Very High,39355309,True,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False
0,3,30.25,31,79.092,231.8,0.0,72.0,90.75,71,0,37.556634,-122.317723,23393,2930,4,3,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1,33.84,6,72.54,69.75,0.0,0.0,33.84,69,0,38.013825,-122.039144,36186,5057,3,3,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
0,33,17.24,28,114.868,3655.45,0.0,1024.0,568.92,70,0,37.656695,-122.048361,11147,3401,0,0,3.0,Very High,39355309,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False
1,7,42.92,2,103.22,665.45,0.0,13.0,300.44,71,0,38.232389,-122.324944,26894,2487,1,0,2.0,Very High,39355309,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False
0,19,16.78,16,83.044,1471.75,0.0,235.0,318.82,67,0,37.963995,-122.288296,25399,3715,2,1,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
